observation_uuid,start_lat,start_lon,start_code_postal,end_lat,end_lon,end_code_postal,rain,heat,day_of_week,hour,minute,fee
9bcaa8e0-419e-d40a-6b9c-fa617da9c122,48.8705,2.2958,75016,48.8503,2.2679,75016,3,2,Sunday,12,47,2.09
db7c2739-4a2b-233a-dba6-30a8b5a2466e,48.8257,2.3828,75013,48.8513,2.4061,75020,0,9,Monday,12,12,2.59
84e2ca17-0150-e863-7021-e6b04937198d,48.8744,2.3205,75008,48.8703,2.3269,75009,7,9,Monday,12,48,1.19
468f6365-4405-962b-b016-dddaecb501ee,48.8864,2.2951,75017,48.8773,2.3197,75008,8,9,Sunday,14,42,1.69
bf3e777a-8557-3355-b5f2-2c1d509e7263,48.8678,2.3363,75002,48.8619,2.3492,75001,2,8,Wednesday,13,17,1.09
5e349e31-1c67-556d-79ac-d84313b2cc15,48.8558,2.3753,75011,48.8781,2.374,75019,7,5,Saturday,12,53,1.19
485469ec-46dd-06c1-ba14-3f637f33d5b1,48.8914,2.3197,75017,48.8973,2.3441,75018,2,5,Saturday,13,5,1.29
08e0e8df-688b-a9e7-0449-6aef90a27b0e,48.8879,2.3539,75018,48.8906,2.3219,75017,0,1,Tuesday,13,13,2.19
d3fbf47a-7e5b-1e7f-9ca5-499d004ae545,48.8456,2.2624,75016,48.8363,2.3069,75015,7,5,Monday,13,10,2.49
7d41e602-eece-328b-ff7b-118e820865d6,48.8366,2.2596,75016,48.8594,2.2665,75016,1,0,Monday,12,41,2.29
aa07c6e1-b284-b450-fec2-64ee8d6ba9fc,48.8705,2.2958,75016,48.892,2.3233,75017,9,3,Thursday,13,39,2.39
9e651a3c-d164-9612-336d-5cc0c2585b95,48.852,2.349,75005,48.8503,2.3668,75004,4,0,Wednesday,13,39,0.99
f7141590-6a69-ef71-5ed2-92730b3fa8b6,48.8473,2.3948,75012,48.8588,2.3606,75003,5,3,Tuesday,12,38,2.09
29162246-5fc8-b9cd-1269-fc4d5dbcc6f4,48.8347,2.4003,75012,48.8293,2.343,75013,1,6,Thursday,14,34,2.89
1f9078d5-2835-bcdb-2347-b24fa0f9c074,48.8737,2.3506,75010,48.8476,2.3676,75012,5,4,Tuesday,12,50,1.59
08439ba1-2afd-65c3-a748-4ffbbfd9de84,48.8547,2.3838,75011,48.8466,2.3997,75012,0,1,Thursday,14,20,1.69
94665d45-284b-7bcd-a3af-11d0a8ab29f1,48.8512,2.3478,75005,48.8885,2.3258,75017,6,0,Thursday,14,17,3.09
4fd9853b-4c89-09e3-1d54-0d05b0deca69,48.8504,2.2902,75015,48.8562,2.3253,75007,5,4,Monday,14,17,1.59
b8a8d409-0d64-cd61-a376-9512db812ade,48.8661,2.3386,75001,48.8946,2.3159,75017,5,3,Sunday,14,11,2.49
7531b0bf-2871-4114-e013-76e276819845,48.8947,2.3172,75017,48.8608,2.3174,75007,3,7,Tuesday,14,13,2.89
656ab5b4-2557-53d9-3079-5b5a659185b7,48.8617,2.3743,75011,48.8608,2.4031,75020,2,9,Tuesday,12,47,1.69
bf9cc545-6355-18f7-4f6f-a985b732d46f,48.8685,2.4064,75020,48.8629,2.3575,75003,2,9,Wednesday,13,20,1.79
ad5ac10c-bd3c-cd61-5ec2-abf6a2237d40,48.8716,2.3906,75020,48.8642,2.3508,75002,7,9,Tuesday,13,0,2.49
11d56acf-680f-e5e2-60c3-6cdd9937f592,48.8213,2.3466,75013,48.8545,2.3562,75004,9,5,Monday,13,48,2.49
d24e3104-1dd2-6234-2131-24bd01275a63,48.893,2.3195,75017,48.8959,2.3658,75018,5,3,Saturday,13,57,1.99
96de7955-5e83-2d6c-14fc-fef16888ddde,48.865,2.2834,75016,48.8717,2.3162,75008,0,5,Saturday,14,27,1.29
dd05ed91-6665-5639-2ef2-5fbf515bff5b,48.8594,2.2665,75016,48.8622,2.2803,75016,8,6,Friday,13,31,1.39
8be0b176-6993-400e-a569-100cf939dd27,48.8594,2.3724,75011,48.8594,2.3908,75020,2,4,Monday,13,49,1.89
31bf3b36-bac1-14b5-ca19-e5a80d5a2ad3,48.839,2.3209,75014,48.8243,2.3236,75014,2,1,Monday,14,28,1.29
b4e0bc15-218d-8f5e-6cc7-d727158eb443,48.8576,2.3678,75003,48.8793,2.3565,75010,8,8,Friday,13,58,2.19
4ed41517-d922-66b5-6213-3ac2fd3c0dcd,48.8885,2.3258,75017,48.8837,2.3209,75017,7,1,Wednesday,13,58,1.49
0b652dbd-a7e3-8bc5-4ef9-e157e439d480,48.8431,2.4102,75012,48.8511,2.3994,75020,7,6,Tuesday,12,29,1.49
f4a58815-b7ba-0d59-ea9f-95b06a655aca,48.8879,2.3539,75018,48.8693,2.3049,75008,8,1,Friday,12,33,2.89
062fce1b-34ed-6821-7ae3-a848e79d67bc,48.8869,2.3498,75018,48.8698,2.377,75011,4,9,Friday,12,10,2.09
a20a4c69-c94a-a04b-748d-738b196e9e26,48.8283,2.3526,75013,48.8447,2.383,75012,3,4,Sunday,13,21,1.89
e979f368-8718-ef99-682f-823c56123a73,48.8252,2.3282,75014,48.8329,2.2971,75015,0,0,Monday,12,58,1.99
33e9e55e-4024-92a3-c334-f55802cee581,48.8459,2.4075,75012,48.8392,2.3694,75013,0,8,Monday,12,31,1.89
5766b900-5028-fbe2-9b99-a16ade2523c0,48.8291,2.3245,75014,48.827,2.3068,75014,7,7,Monday,12,30,0.89
3512ccaf-4585-6260-c5df-dbb269f258d8,48.894,2.3771,75019,48.8933,2.3502,75018,3,8,Tuesday,13,30,2.09
a881692c-8bf7-2e12-e030-5e2d74319877,48.8912,2.3392,75018,48.8802,2.2955,75017,2,4,Monday,13,49,2.79
38305e4b-c3d4-540a-526a-ea432c337cee,48.8585,2.4072,75020,48.8413,2.3684,75013,3,7,Wednesday,14,52,1.99
f578b202-a834-a79f-2dcd-198b543b723c,48.8604,2.3856,75011,48.8615,2.3431,75001,8,7,Thursday,12,40,2.69
6a615a6e-815a-ea9d-5401-45658b51f270,48.8418,2.4034,75012,48.8348,2.3735,75013,9,8,Friday,14,26,1.59
b60bfaff-9fea-730f-0483-bea650dd55ec,48.9014,2.386,75019,48.8996,2.3726,75019,8,6,Friday,13,31,1.09
cccb4dfb-b0a1-baa5-6921-c1c00bae07a2,48.8556,2.3056,75007,48.8504,2.3684,75012,7,4,Saturday,12,49,2.89
5f1ff97c-71cf-f814-645b-d776c838a145,48.8852,2.3243,75017,48.8751,2.2989,75008,2,8,Monday,13,19,2.79
59eea30b-a812-c4d0-eae1-28042c14c68f,48.8281,2.3068,75014,48.8545,2.2891,75015,6,3,Friday,14,9,2.59
7c74077e-772b-2984-1514-a09205ee97e1,48.8938,2.3716,75019,48.8558,2.3753,75011,6,4,Saturday,14,35,3.09
ed0d0418-2d58-bce9-8974-5cd7111868f8,48.8559,2.2713,75016,48.882,2.2991,75017,0,0,Wednesday,12,53,1.99
06de025e-03e9-82fa-4696-db0e0a30a255,48.869,2.3828,75020,48.856,2.4038,75020,0,5,Saturday,12,10,0.99
c176eadb-e517-3c41-fdf1-56226751d1a4,48.8762,2.2963,75017,48.8572,2.302,75007,4,5,Tuesday,13,24,2.09
2d6d9fa9-9859-792c-2a86-5fb4eda3852f,48.8457,2.2947,75015,48.88,2.2865,75017,2,6,Saturday,14,28,2.69
7c208bb3-0de5-a69c-dab9-57917bd042c3,48.8818,2.3736,75019,48.8993,2.3477,75018,4,0,Wednesday,14,39,1.79
fb2323e7-d6a2-c379-e0c6-a8a74748f7ea,48.8733,2.3594,75010,48.8807,2.3408,75009,5,1,Thursday,14,12,1.39
cccbcb6e-42e1-4ce9-7e8e-fd0d0279648d,48.8628,2.2803,75016,48.8919,2.3057,75017,9,4,Saturday,13,8,2.29
14268795-b1b2-7d3e-b8da-a7f231837385,48.846,2.2968,75015,48.8731,2.281,75016,5,4,Thursday,14,0,2.89
8017fb92-320e-ed22-b6e3-e228f129ddcb,48.8712,2.2873,75016,48.8614,2.2742,75016,6,4,Saturday,14,47,0.99
a97d97a6-1368-b948-d749-9ff6e9ac2e08,48.8283,2.3526,75013,48.8405,2.3123,75015,3,2,Sunday,12,47,1.99
8066b49b-b1d7-92a0-7d25-cefb7a0a02ba,48.8772,2.2899,75017,48.8743,2.2894,75016,1,9,Wednesday,12,17,0.69
fb4fd6c2-b112-4849-e73c-115db9c13062,48.8594,2.2665,75016,48.8384,2.2584,75016,0,9,Wednesday,12,56,1.99
13ce2f7b-02af-139b-5596-6408ede37398,48.8522,2.3423,75006,48.8413,2.3684,75013,0,7,Sunday,14,28,2.29
df4a518a-4ef0-ba9b-53fd-2516d1bfbaba,48.8808,2.3415,75009,48.8619,2.3492,75001,0,4,Friday,12,7,1.59
fefed218-1947-5fb1-2f40-d4efbfb553c2,48.8655,2.3519,75002,48.8916,2.3403,75018,0,3,Wednesday,14,59,2.19
26b18865-a878-e876-7f0d-f2ca2dc6c2ac,48.8288,2.3656,75013,48.8472,2.3527,75005,8,3,Tuesday,14,17,1.39
cd5b1c19-e09b-e0da-9cea-9a22adb5e10c,48.8628,2.2803,75016,48.8871,2.3247,75017,3,4,Wednesday,13,31,2.59
ceec7e2d-bbdf-d2a2-c43f-bf37589d431a,48.8623,2.4035,75020,48.8828,2.3892,75019,4,6,Tuesday,13,33,1.49
c3e6652c-0f52-70a2-115c-3e9276181f28,48.8812,2.3407,75009,48.8623,2.3801,75011,5,4,Monday,13,10,2.09
ae055b94-fdcb-8a6e-9265-da012aad0659,48.8699,2.3948,75020,48.8545,2.3877,75011,5,3,Thursday,14,2,1.19
8d0807db-6b48-8c45-1748-5c67b3a97280,48.8457,2.3192,75006,48.8674,2.333,75001,6,1,Thursday,12,49,2.29
df39ccaa-580c-79fc-7b69-e69041300879,48.8261,2.3071,75014,48.8656,2.3325,75001,9,4,Thursday,12,48,3.39
3ad12632-c225-4484-0c44-5964acdb9ccc,48.8668,2.3968,75020,48.8398,2.4092,75012,5,0,Wednesday,12,50,1.79
9d99eb49-f01e-b4df-b15f-d5e8fc3a49ce,48.8818,2.3736,75019,48.8639,2.3969,75020,2,0,Monday,13,17,1.69
84ddf869-b816-3f1a-1677-013ba8e19b83,48.8828,2.3892,75019,48.8903,2.3455,75018,7,2,Wednesday,14,50,2.29
263f1dfc-d2fc-fbfd-0bba-ab4a887956f1,48.8726,2.4103,75020,48.8989,2.3715,75019,9,4,Thursday,13,13,3.29
27b22a70-a945-2a96-a123-9c7249ace049,48.8228,2.3283,75014,48.8513,2.3493,75005,0,9,Monday,14,39,2.29
f3c402c5-06af-1de6-503b-4bfadd0d8085,48.8495,2.3348,75006,48.848,2.2968,75015,9,4,Tuesday,13,12,1.89
aac41158-0716-e1dd-67dd-f42ddd761afc,48.8318,2.3604,75013,48.8467,2.3491,75005,8,1,Wednesday,12,40,1.79
ea868539-2c5c-e301-45f6-4f338cea5c8b,48.8812,2.3648,75010,48.8525,2.3379,75006,1,4,Tuesday,13,54,2.29
ccc14d51-73f6-60d8-e9f4-1cc04653a560,48.8687,2.3496,75002,48.898,2.3633,75018,3,1,Thursday,14,53,2.69
a4e695c9-b65d-1226-7e96-9cf3a7c5cb87,48.893,2.3464,75018,48.8812,2.3407,75009,0,7,Monday,13,32,2.49
5776da51-f8c0-3d19-2fd8-e8ebe14880c0,48.8466,2.3997,75012,48.8562,2.3713,75011,5,8,Tuesday,13,53,1.29
12a1ae41-2f27-ae32-9589-6e6cd5708e7b,48.8502,2.2706,75016,48.8393,2.2631,75016,3,6,Monday,13,35,1.59
1d668bc2-c3d7-555b-8c65-f5289169b5bb,48.8586,2.3984,75020,48.8698,2.377,75011,6,4,Tuesday,12,2,1.89
413eab41-63b6-7b1d-63f7-bd7a7ffd5e75,48.8952,2.34,75018,48.8996,2.3726,75019,5,4,Monday,13,10,1.29
13896d5f-e051-d913-557e-71ee8d05f9d4,48.8545,2.4002,75020,48.8568,2.3574,75004,9,9,Wednesday,14,19,3.59
3c0a94de-4e24-5cf7-8e33-dcabbe684e2b,48.868,2.37,75011,48.8474,2.3884,75012,5,6,Tuesday,13,25,2.49
50910bdc-8ef0-66d4-4279-b14dae55cdff,48.869,2.4007,75020,48.8562,2.3713,75011,2,8,Thursday,12,46,2.59
b5b31718-9a7c-c3b3-860c-7c6d04aa8f0f,48.8558,2.4027,75020,48.8526,2.4118,75020,9,5,Thursday,13,26,1.09
c3834e7a-d0a8-fd43-40ae-21fd0d73f559,48.8408,2.3919,75012,48.8414,2.3949,75012,0,2,Wednesday,13,0,0.59
a86e890b-2d3f-11dc-3f8d-692c486dd2b7,48.8472,2.2956,75015,48.8483,2.2749,75016,0,2,Friday,12,13,1.59
c9fe6036-8a83-efc8-9c2e-55624916e844,48.8403,2.2606,75016,48.8472,2.3004,75015,1,0,Friday,14,12,1.59
56dc94eb-17d9-fa66-0063-b5c924fa9196,48.8914,2.3107,75017,48.8769,2.3137,75008,0,5,Monday,13,45,1.69
5b471c43-7499-b28c-30c3-2323c1b199c4,48.8852,2.3243,75017,48.8781,2.326,75008,9,0,Tuesday,13,34,2.79
2bbeb100-2162-113f-8285-b5e801f33f11,48.8573,2.3082,75007,48.8563,2.2704,75116,4,1,Tuesday,12,38,2.19
1b8c28f4-2b75-4b26-e244-aca8cd4ca3a2,48.865,2.2834,75016,48.8463,2.3154,75015,5,3,Tuesday,12,46,1.69
a3f5f60a-30b5-70fe-e209-b136afb72774,48.8573,2.3082,75007,48.8385,2.3314,75014,9,1,Saturday,14,36,2.79
91f1955c-98e1-9c4a-c374-18f239499369,48.8846,2.362,75018,48.8604,2.3615,75003,5,8,Monday,13,51,2.39
78cedc41-5cc9-3118-7fb5-a2353541adbd,48.8714,2.3914,75020,48.895,2.3471,75018,2,7,Saturday,12,5,2.09
dff4e562-c464-77d0-01f5-9b1c483837de,48.8719,2.3976,75020,48.8886,2.3537,75018,7,3,Tuesday,12,35,2.39
9de1a139-ed01-d648-fcc5-97637f449ece,48.8613,2.3631,75003,48.8781,2.3907,75019,7,7,Thursday,12,5,1.39
9bfb383b-15ec-9ba0-634f-d76bdb153331,48.8811,2.3299,75009,48.8937,2.3244,75017,7,9,Monday,12,38,2.29
fc3a1c5d-af45-53c8-2cfb-b364a640d0f5,48.8937,2.3244,75017,48.8921,2.3408,75018,8,0,Sunday,14,50,1.49
7a658abe-1188-afa1-f660-ffd5119fc1c4,48.8902,2.3206,75017,48.8634,2.3478,75001,4,8,Sunday,12,13,1.69
c6f2aace-07ec-afc1-5dab-06c494436596,48.8451,2.2868,75015,48.8291,2.3023,75015,4,5,Sunday,14,18,1.09
298cf53d-7f68-a5b3-eaf9-de49db8386fb,48.8507,2.292,75015,48.8804,2.2937,75017,3,1,Friday,14,39,2.29
267aeae2-ccc0-ae2d-4097-c094933d7d62,48.8766,2.2832,75016,48.8542,2.3071,75007,9,2,Monday,12,56,2.09
6fed84eb-fedb-852f-1cce-93d1e5c82361,48.8585,2.41,75020,48.8594,2.3908,75020,9,5,Friday,14,39,1.89
7a1960df-dd89-c848-240c-7fd7616f54d5,48.8623,2.4035,75020,48.8382,2.4052,75012,8,2,Monday,14,25,1.89
56e16c2b-659b-adcb-9bca-e27d331978eb,48.8664,2.3467,75002,48.8641,2.3966,75020,4,3,Wednesday,13,39,2.79
6e566274-99c7-abea-6756-264dc8649f78,48.8484,2.2891,75015,48.8809,2.3299,75009,5,2,Wednesday,14,50,3.29
2367ad9e-8dcd-7d64-b9e8-e4ee8b7f6d7a,48.854,2.3382,75006,48.8768,2.3197,75008,1,5,Thursday,12,55,2.59
345c9e18-2c7f-cbfe-ef73-ba0d7919ce67,48.8444,2.2978,75015,48.8531,2.2717,75016,1,4,Saturday,12,45,1.89
55cc0b0d-4955-6582-7e54-ed03eef42592,48.8807,2.3408,75009,48.8694,2.2844,75016,7,9,Monday,12,38,2.69
abbd2fe0-e095-bbfd-4c26-52d8b6eaf241,48.8354,2.3992,75012,48.8616,2.3645,75003,6,4,Saturday,14,47,2.99
a7838837-3c74-dbc2-c504-644fa5dc7c7b,48.8594,2.3495,75004,48.8558,2.3753,75011,3,2,Friday,14,54,1.69
13bb05c5-3220-a4a8-b610-cb2461020a09,48.8394,2.308,75015,48.8293,2.3155,75014,8,8,Tuesday,12,35,0.99
c9e224c5-780c-f076-8a7d-470f855f52da,48.8707,2.3777,75011,48.8754,2.4041,75020,2,1,Wednesday,12,24,1.99
26d30fca-62f8-237a-2066-cae8f3e3c451,48.8956,2.3721,75019,48.8759,2.3422,75009,5,4,Monday,14,32,2.99
28a3938c-4ba4-d5e2-4718-e12c32a564ff,48.8955,2.3609,75018,48.8694,2.363,75010,6,8,Tuesday,13,55,1.99
645e83f9-6b0b-9773-1b1a-bf6e6b6343c5,48.8844,2.377,75019,48.8782,2.3452,75009,4,4,Saturday,12,56,1.29
37d316a4-3faf-a217-6a27-241fbb9e5a02,48.8408,2.4004,75012,48.8589,2.376,75011,8,4,Sunday,13,34,1.89
4ea8c3b1-d286-5c01-77f7-ad194ee5ddf0,48.8855,2.376,75019,48.8812,2.3407,75009,4,4,Wednesday,12,3,1.29
9041f147-c758-ebde-5822-d64549c85564,48.8474,2.3179,75007,48.8588,2.3606,75003,5,7,Tuesday,14,34,2.79
32f33d7a-b411-56a6-3e52-4f70dd618829,48.8457,2.4123,75012,48.8347,2.3877,75012,3,2,Friday,14,54,1.49
4a6ee1d2-b781-5143-521a-9b076aa33909,48.8586,2.3984,75020,48.8782,2.3547,75010,3,4,Friday,13,33,2.49
29e316ad-39dd-c477-5a22-0eb23cf9d1fe,48.822,2.363,75013,48.8261,2.3334,75014,9,5,Wednesday,14,22,1.49
9be6a1c7-3882-0ff2-6569-30b895b30690,48.8748,2.2971,75008,48.8643,2.3004,75016,1,7,Thursday,13,42,1.39
e919b5aa-f0c9-9bea-a0a1-f43f9638a3c7,48.8288,2.3656,75013,48.8372,2.3574,75013,4,4,Wednesday,12,3,0.69
95be263b-0253-dc8c-d1f0-c570bf5545ce,48.8484,2.2891,75015,48.8728,2.3159,75008,9,5,Wednesday,12,7,2.79
4ad9ef2e-e94f-51b2-cf74-544302483212,48.86,2.3232,75007,48.8708,2.3687,75010,7,1,Thursday,13,26,2.99
2c5f4867-f22c-260d-5d02-833319e86575,48.8717,2.289,75016,48.8496,2.3295,75006,1,6,Saturday,13,55,1.89
f11ddff7-0e37-0526-5582-a3bdd476fe38,48.8768,2.3197,75008,48.8603,2.3478,75001,7,5,Friday,12,16,1.49
058c4c3d-47be-16e8-d5bc-077c94ebdc26,48.8545,2.4002,75020,48.8659,2.3458,75002,6,6,Tuesday,12,46,2.59
39aa80fc-2daa-0123-8987-a6fd92bda2d0,48.8996,2.3456,75018,48.8912,2.3619,75018,7,5,Tuesday,14,31,0.99
2b2209a9-486f-43d9-1980-da38d8cc46b1,48.8406,2.3509,75005,48.8365,2.3787,75012,6,3,Saturday,13,40,2.29
9cc753ad-6264-190f-486c-0adf5bf26ec8,48.8721,2.3766,75010,48.8593,2.3468,75001,8,0,Sunday,14,12,1.39
5bd71dc6-ea75-e34d-a1d5-34025fba6dc2,48.8721,2.3766,75010,48.8682,2.4027,75020,5,7,Friday,12,15,0.89
3911ec3b-33fd-21eb-7dab-6e71d961edfa,48.8775,2.3696,75010,48.8737,2.3906,75020,6,1,Monday,14,32,2.39
905c053b-25fd-acbe-7ce7-1b48fba52e59,48.8238,2.3556,75013,48.8529,2.3729,75011,6,7,Wednesday,14,52,1.59
e95361bf-ee62-8c9a-211a-cf9ea2d9281b,48.8824,2.3081,75017,48.8654,2.2875,75016,1,5,Thursday,13,59,1.99
7947c92f-7f07-9d7d-051d-3668af99a643,48.8506,2.3742,75012,48.8273,2.3707,75013,7,0,Monday,14,9,2.79
b2c92c12-9bd9-1220-338f-4acf66270136,48.8345,2.3676,75013,48.8306,2.3387,75014,2,5,Monday,14,11,1.49
eee05fb7-d2d6-840d-1871-1121c9e8060c,48.8676,2.3353,75002,48.8808,2.3492,75009,1,0,Friday,12,27,1.29
82994a23-a2ff-1b47-4d2b-2d82e311df5d,48.8863,2.3365,75018,48.8927,2.3421,75018,7,3,Saturday,13,22,1.29
052daad3-26c0-0984-c734-bb05788c31f6,48.8768,2.3197,75008,48.8861,2.3153,75017,0,5,Monday,14,47,1.49
970e912d-82b3-c4b0-b6d4-af46d1e16baa,48.8889,2.3475,75018,48.8822,2.3173,75017,7,5,Saturday,12,53,1.69
0b4cba0a-317e-eb1d-9b83-acd5e2ccddd8,48.8788,2.2901,75017,48.8878,2.3172,75017,0,4,Tuesday,13,35,1.89
9d44c93e-7799-a8e2-b368-c5539c30ceaa,48.8971,2.346,75018,48.8823,2.3391,75018,4,6,Saturday,13,31,2.29
d741222f-12b2-69e0-3e6c-8951068ca194,48.8405,2.3123,75015,48.8309,2.3125,75014,3,1,Friday,12,41,1.09
bdc5a588-d0ab-9ea4-c15f-47ca204e6817,48.8459,2.2575,75016,48.8322,2.3028,75015,9,2,Tuesday,12,16,1.79
0bd357e1-d6bf-5828-5798-6708bb3dffe1,48.8816,2.3231,75008,48.8809,2.3087,75017,7,9,Friday,14,13,1.49
94fc085b-307c-b228-7523-fcc12a4e9db9,48.8383,2.276,75015,48.8318,2.3216,75014,1,8,Sunday,13,58,2.39
575505b8-7dc2-b0b1-409b-0a7ad866e735,48.8707,2.3772,75011,48.8494,2.3517,75005,9,5,Thursday,13,19,1.59
9b21db09-8119-eab1-822a-dcfbbd328d13,48.8465,2.3893,75012,48.8392,2.3496,75005,0,7,Saturday,12,38,2.19
df3d3f96-e66c-50f1-9e6a-df9e9a2cb0d3,48.8993,2.3477,75018,48.8879,2.3539,75018,1,5,Saturday,12,50,1.09
571aa4f6-40a2-1015-0a40-a3799a1ab357,48.8198,2.3459,75013,48.8372,2.3574,75013,2,1,Friday,14,55,1.69
d5ee9dd7-16d9-b315-01c3-ba8a7790ffbb,48.8689,2.347,75002,48.828,2.3642,75013,0,5,Friday,12,36,2.29
f7c1bd87-4da5-e709-d471-3d60c8a70639,48.8282,2.3647,75013,48.8262,2.3192,75014,9,2,Friday,14,28,2.29
2d11b499-4f5a-41c7-0fa0-ab3567b113de,48.8976,2.3564,75018,48.8782,2.3296,75009,5,0,Thursday,13,43,1.49
66dfeb1e-9ab3-cc27-232f-8c5b425832c0,48.8519,2.3865,75011,48.862,2.3862,75011,5,9,Sunday,14,38,1.19
cb622873-0aeb-e087-0a5a-61a06c87ecd1,48.8689,2.3446,75002,48.8722,2.3979,75020,6,0,Tuesday,14,19,3.19
b4fb6afa-b560-36ef-42ff-b01756c16359,48.8915,2.3485,75018,48.8703,2.3415,75002,9,3,Wednesday,13,46,1.49
5fee0d78-8052-1e37-dddf-c64818409419,48.8952,2.34,75018,48.8914,2.3451,75018,2,0,Thursday,12,31,0.69
88054048-f53a-7cec-4fbf-545a70bef8fb,48.846,2.3697,75012,48.8782,2.3825,75019,6,4,Saturday,14,35,2.89
31293628-4488-9e69-1570-c716308718f0,48.8363,2.3069,75015,48.8621,2.3413,75001,3,1,Sunday,14,12,2.79
ef1772f4-100c-fe80-2132-3c2481b377bd,48.8372,2.3574,75013,48.8741,2.3822,75019,3,7,Thursday,13,5,2.69
2cb16080-a06d-8653-5674-94dfc399daf6,48.8553,2.3885,75011,48.851,2.3918,75011,0,4,Thursday,13,10,1.09
be9b86a1-e16e-3336-77b1-ce21bcccc53a,48.8727,2.3338,75009,48.8721,2.3119,75008,5,3,Sunday,14,57,1.99
affce8e9-62de-ffdb-fd32-8aa57b825faf,48.8596,2.272,75016,48.8423,2.2753,75015,1,6,Friday,14,45,1.79
2513be03-7e8f-ed3d-fde6-0dd454b3f5c1,48.8644,2.3332,75001,48.8591,2.3048,75007,1,6,Friday,14,26,1.79
62759469-c28d-2ad5-3bd3-147dd0f0c75d,48.8857,2.3472,75018,48.8899,2.3086,75017,0,1,Sunday,14,11,1.39
fa999f9b-86de-3365-d8a2-30de02969326,48.8311,2.3741,75013,48.8469,2.3733,75012,4,2,Monday,13,35,2.09
d434092d-cbbe-ea05-4653-ff61315b14ae,48.8712,2.2873,75016,48.859,2.272,75016,7,2,Friday,13,24,1.29
de6ff3f1-1ce7-6bc0-c34c-3f471171c294,48.8556,2.3056,75007,48.8708,2.3642,75010,9,5,Tuesday,13,17,3.09
180f7232-79cb-26d2-4251-bdb2776adad8,48.8921,2.3408,75018,48.897,2.3169,75017,6,1,Tuesday,12,22,0.89
d87d3afc-a370-5e8a-021a-c45bd5e32aef,48.8408,2.263,75016,48.8459,2.2575,75016,9,9,Monday,13,24,0.99
160d0b9e-1004-d975-c045-883b940f737e,48.8713,2.3195,75008,48.8921,2.327,75017,7,3,Saturday,14,22,1.59
85325d46-4e5d-3f42-85a8-19600eab25f6,48.8827,2.2997,75017,48.849,2.3035,75015,2,3,Monday,14,24,3.39
f1229a5f-83ab-7436-62a4-0ba2225ea844,48.8426,2.2529,75016,48.8563,2.2628,75016,2,3,Saturday,13,46,1.59
cef46fcc-3954-b25a-fb3f-57ab1481783c,48.8883,2.3007,75017,48.8535,2.297,75015,2,9,Saturday,12,58,3.19
d46e34aa-ae9d-1797-c284-e0bee33e270a,48.8585,2.3776,75011,48.841,2.388,75012,0,7,Thursday,14,18,1.79
8d2ad974-4a86-3655-0a9d-499ca2698c2d,48.8449,2.2974,75015,48.839,2.3209,75014,3,5,Tuesday,13,27,1.99
08b2ace5-f544-412b-8fb5-f417de2c4c68,48.8751,2.302,75008,48.8557,2.2744,75016,3,4,Sunday,12,18,1.49
be50807b-d7bb-f3e9-b485-77ee914c42b7,48.868,2.2988,75016,48.8426,2.3031,75015,0,3,Sunday,12,45,1.89
fdfcbce0-d6fd-f516-6b1a-37c623ed6d79,48.8864,2.2951,75017,48.8581,2.2752,75016,7,1,Wednesday,14,36,2.19
116b47e2-e046-0545-60ab-75bf34b2a7da,48.8689,2.3446,75002,48.8437,2.328,75006,3,2,Tuesday,12,12,1.99
4e051eea-13d7-2846-1777-6c3a57435d9c,48.8463,2.2863,75015,48.8284,2.3225,75014,2,7,Sunday,12,56,2.39
81992dc5-d748-8a76-80aa-f97e454b57c1,48.8855,2.3558,75018,48.8867,2.324,75017,3,6,Saturday,12,32,1.79
88a04d54-dd1d-44e8-1d67-ce222d42ec4e,48.8776,2.3624,75010,48.8865,2.3489,75018,8,2,Tuesday,14,54,1.99
1ddf3199-a03c-f061-a8a7-d3daf0591d22,48.8705,2.4035,75020,48.874,2.3461,75009,4,4,Wednesday,13,29,2.79
6de25fe1-0f69-a7fa-038b-cbceca5e1f3c,48.8617,2.3743,75011,48.836,2.3759,75013,3,8,Saturday,13,53,2.19
9f2d5db8-deba-a89f-559d-e20409642b31,48.8242,2.3247,75014,48.8361,2.3022,75015,0,8,Saturday,13,57,2.39
88af77d3-f15f-e2ff-689a-0ced3e14a4b1,48.8341,2.3181,75014,48.8409,2.3061,75015,1,7,Sunday,12,25,1.09
ef3e0728-62aa-b24c-c701-315ba7cec506,48.8406,2.3509,75005,48.8297,2.3288,75014,6,0,Sunday,13,54,2.59
a4d4ee9b-9de7-5046-22c8-6a4976ebbb2e,48.8853,2.3151,75017,48.8821,2.3282,75009,6,1,Sunday,14,51,1.09
3afed6be-43e1-dfa2-2522-466bc9ab9a1b,48.8781,2.374,75019,48.8737,2.3903,75020,1,7,Sunday,12,36,1.49
1276bb2e-185f-9658-98ed-21757ebada36,48.8603,2.3411,75001,48.8529,2.3729,75011,8,8,Wednesday,12,19,1.59
e1289e96-ebe3-387b-68cb-aa9e22d72fab,48.8354,2.3992,75012,48.8287,2.3818,75013,6,7,Monday,14,51,1.89
37ac7d7d-3f5c-7c2d-de74-ae046c9ff1ec,48.8359,2.3239,75014,48.8615,2.3431,75001,9,2,Tuesday,13,29,1.79
